Artist,Title,Medium,Medium_classified,Acquisition_classified,Year_acquisition,Gender_classified,Artist_birth_year,Artist_death_year,Country_calculated,Date_creation_year
Arthur Leipzig,"Block Party, Brooklyn, NY",,graphics,gift,2019,,1918,2014,,1945
Jimmy DeSana,Pants,,graphics,gift,2019,,1949,1990,,1985
Arthur Leipzig,"Boxball, Brooklyn, NY",,graphics,gift,2019,,1918,2014,,1943
Arthur Leipzig,Billy walking along 42nd St. after his steak dinner,,graphics,gift,2019,,1918,2014,,
Jimmy DeSana,Iguana,,graphics,gift,2019,,1949,1990,,1979
Arthur Leipzig,"Atchison, Topeka and Santa Fe Railway",,graphics,gift,2019,,1918,2014,,1947
Arthur Leipzig,Air Rights,,graphics,gift,2019,,1918,2014,,
Arthur Leipzig,"American Legion Convention Parade, Fifth Avenue, NYC",,graphics,gift,2019,,1918,2014,,1952
Arthur Leipzig,8th Avenue Subway,,graphics,gift,2019,,1918,2014,,
Thomas Eggerer,Moon Gloom,,painting,gift,2019,,1963,,,2014
Arthur Leipzig,LIRR,,graphics,gift,2019,,1918,2014,,
Arthur Leipzig,"Garbage, Staten Island Landfill",,graphics,gift,2019,,1918,2014,,
Arthur Leipzig,Harlem,,graphics,gift,2019,,1918,2014,,
Jeff Mermelstein,Untitled (Flag on Head),,graphics,gift,2019,,1957,,,1995
Arthur Leipzig,Harlem,,graphics,gift,2019,,1918,2014,,1947
Jeff Mermelstein,Untitled (Smoking Shoe),,graphics,gift,2019,,1957,,,1993
Charles White,Mexican Boy,,,gift,2019,,1918,1979,,1948
Antonio Frasconi,Farmer with Hayloader,,,gift,2019,,1919,2013,,1948
Jeff Mermelstein,Untitled (Bus Driver),,graphics,gift,2019,,1957,,,1998
Irving Amen,Flight,,,gift,2019,,,,,1948
Milton Wynne,"Greece, 1948",,,gift,2019,,,,,1948
Charles White,Mexican Woman,,,gift,2019,,1918,1979,,1948
Eugene Karlin,Southern Negro Girl,,,gift,2019,,1918,2003,,1948
Arthur Leipzig,Cotton Exchange,,graphics,gift,2019,,1918,2014,,1948
Phyllis Skolnick,Coal-miner's Family,,,gift,2019,,1925,2011,,1948
Antonio Frasconi,In Gold We Trust,,,gift,2019,,1919,2013,,1948
Christopher Wool,Untitled (1989 Biennial),,graphics,gift,2019,,1955,,,1989
Irving Amen,Folk-singer,,,gift,2019,,,,,1948
Arthur Leipzig,Coney Island,,graphics,gift,2019,,1918,2014,,1949
Helen Maris,Children,,,gift,2019,,,,,1948
Arthur Leipzig,"Coal Miner, Pennsylvania",,graphics,gift,2019,,1918,2014,,
Marilyn Minter,Coral Ridge Towers (Mom Dyeing Eyebrows),,graphics,gift,2019,,1948,,,1969
Marilyn Minter,Coral Ridge Towers (Mom in Bed),,graphics,gift,2019,,1948,,,1969
Arthur Leipzig,Commuters,,graphics,gift,2019,,1918,2014,,1962
Marilyn Minter,Coral Ridge Towers (Mom Smoking),,graphics,gift,2019,,1948,,,1969
Marilyn Minter,Coral Ridge Towers (Untitled),,graphics,gift,2019,,1948,,,1969
Marilyn Minter,Coral Ridge Towers (Mom Smoking Extra Long),,graphics,gift,2019,,1948,,,1969
Marilyn Minter,Coral Ridge Towers (Mom in Mirror),,graphics,gift,2019,,1948,,,1969
Arthur Leipzig,Canadian lumberjack train en route to Northwoods,,graphics,gift,2019,,1918,2014,,
Aaron Rose,Hudson Valley Series V,,graphics,gift,2019,,1938,,,1994
Kota Ezawa,National Anthem (Buffalo Bills),,graphics,assisted purchase,2019,,1969,,,2018
Keegan Monaghan,Incoming,,painting,gift,2019,,1986,1986,,2016
Kota Ezawa,National Anthem (Jacksonville Jaguars),,graphics,assisted purchase,2019,,1969,,,2018
Duncan Hannah,Lucky You,,graphics,gift,2019,,1952,2022,,1981
Louis Stettner,"Sailor on Train, Penn. Station",,graphics,gift,2019,,1922,2016,,1958
Louis Stettner,On the Dutch Ferry,,graphics,gift,2019,,1922,2016,,1959
Roy Lichtenstein,Interiors Compositions Notebook,,graphics,gift,2019,,1923,1997,,1990
Aaron Rose,Hudson Valley Series XVIII,,graphics,gift,2019,,1938,,,1994
Aaron Rose,Hudson Valley Series VII,,graphics,gift,2019,,1938,,,1994
George Bellows,The Law is Too Slow,,,gift,2019,,1882,1925,,1923
Ragen Moss,Bullfighter (with one other Bullfighter),,object,assisted purchase,2019,,1978,,,2019
Kota Ezawa,National Anthem (San Francisco 49ers),,graphics,assisted purchase,2019,,1969,,,2019
Forrest Myers,Woofer and Tweeter (Laser with Speaker and Mirror),,graphics,gift,2019,,1941,,,1963
Ragen Moss,Driver (with Passenger (with Heart)),,object,assisted purchase,2019,,1978,,,2018
Elizabeth Murray,Study for Trembling Foot,,graphics,gift,2019,,1940,2007,,1988
Ronny Quevedo,PO TO SI,,graphics,gift,2020,,1981,,,2011
Peter Tomka,"Friday, May 25",,graphics,assisted purchase,2020,,,,,2018
Tuan Andrew Nguyen,The Island,,video art,assisted purchase,2020,,,,,2017
Ariel Goldberg,Camera Lesson,,graphics,assisted purchase,2020,,,,,2018
"Ariel Goldberg, Paul Mpagi Sepuya",Camera Lesson (_2210485),,graphics,assisted purchase,2020,,,,,2018
Sophie Rivera,Untitled,,graphics,assisted purchase,2020,,1938,2021,,1989
"Paul Mpagi Sepuya, A.L. Steiner","Darkroom Mirror Portrait, (_1000510)",,graphics,assisted purchase,2020,,1982,,,2018
Helen Lundeberg,Grey Interior II,,painting,gift,2020,,1908,1999,,1979
Jennifer Packer,A Lesson in Longing,,painting,gift,2020,,1984,,,2019
Jonas Wood,Inglewood Listing,,painting,gift,2020,,1977,,,2019
Danielle Dean,"""I am hiding in here,"" 2016",,graphics,assisted purchase,2020,,1982,,,2018
Pat Phillips,The Farm,,painting,gift,2022,,1987,,,2018
Steve McQueen,End Credits,,object,assisted purchase,2020,,1969,,,2012
Josh Kline,"United States Capitol, Washington D.C.",,graphics,assisted purchase,2020,,1979,1979,,2019
Joel Sternfeld,"November 29, 2006, The East Meadows, Northampton, Massachusetts",,graphics,gift,2020,,1944,,,2006
Joel Sternfeld,"April 19, 2007, The East Meadows, Northampton, Massachusetts",,graphics,gift,2020,,1944,,,2007
Christina Quarles,"When It'll Dawn on Us, Then Will It Dawn on Us",,painting,assisted purchase,2020,,1985,,,2018
Mary Beth Edelson,Louise,,painting,assisted purchase,2020,,1933,2021,,1974
Mary Beth Edelson,Red Sophia,,painting,assisted purchase,2020,,1933,2021,,1974
Mary Beth Edelson,Shell Venus,,painting,assisted purchase,2020,,1933,2021,,1974
Martine Syms,Intro to Threat Modeling,,video art,gift,2020,,1988,,,2017
Janiva Ellis,"Uh Oh, Look Who Got Wet",,painting,gift,2020,,1987,,,2019
Gertrude Abercrombie,Out in the Country,,painting,assisted purchase,2020,,1909,1977,,1939
Leah Modigliani,Air LM Work Flights...,,graphics,gift,2002,,1970,,,2002
Kota Ezawa,National Anthem,,video art,assisted purchase,2019,,1969,,,2018
WangShui,From Its Mouth Came a River of High-End Residential Appliances,,video art,gift,2019,,1986,,,2018
Jason Moran,Two Wings 2,,graphics,assisted purchase,2020,,1975,,,2019
Dawoud Bey,"David Hammons, Pissed Off",,graphics,assisted purchase,2020,,1953,,,1981
Dawoud Bey,"David Hammons, Bliz-aard Ball Sale I",,graphics,assisted purchase,2020,,1953,,,1983
Jeremy Anderson,Untitled,,graphics,assisted purchase,2020,,1921,1982,,1966
Marie Watt,Skywalker/Skyscraper (Axis Mundi),,object,assisted purchase,2020,,1967,,,2012
Diane Simpson,Apron Armour,,,assisted purchase,2020,,1935,,,1976
Jeremy Anderson,Untitled,,graphics,assisted purchase,2020,,1921,1982,,1966
Adger Cowans,Betty Shabazz & Percy Sutton at Malcolm's Funeral,,graphics,assisted purchase,2020,,1936,,,1965
Charles Ray,Untitled,,graphics,assisted purchase,2020,,1953,,,2018
Elizabeth Jaeger,Serving Vessels,,object,assisted purchase,2020,,1988,,,2013
rafa esparza,New American Landscapes. Self Portrait: Catching Feelings (Ecstatic),,painting,assisted purchase,2020,,1981,,,2017
Maren Hassinger,Daily Mask,,video art,assisted purchase,2020,,1947,,,1997
Joseph Yoakum,Lake of the Ozarks,,graphics,assisted purchase,2020,,1890,1972,,1970
Robert Gober,Road with Butter,,graphics,gift,2020,,1954,,,1979
Joseph Yoakum,Glinch Mtns Near Nashville Tennessee,,graphics,assisted purchase,2020,,1890,1972,,1968
Adger Cowans,Jackson Mississippi,,graphics,assisted purchase,2020,,1936,,,1963
Todd Gray,Euclidean Gris Gris (2),,graphics,assisted purchase,2020,,1954,1954,,2018
Beuford Smith,Malcolm X in front of Mr. Lewis Michaux’s bookstore,,graphics,assisted purchase,2020,,1941,,,1964
Anthony Barboza,NYC,,graphics,assisted purchase,2020,,,,,1970
Anni Albers,Line Involvements VI,,,assisted purchase,2020,,1899,1994,,1964
Milano Chow,Floor Plan I,,graphics,assisted purchase,2020,,1987,,,2019
Anni Albers,Line Involvements III,,,assisted purchase,2020,,1899,1994,,1964
Jeanette Mundt,Born Athlete American: Laurie Hernandez I,,painting,gift,2020,,1982,1982,,2018
Anni Albers,Line Involvements II,,,assisted purchase,2020,,1899,1994,,1964
Anni Albers,Line Involvements V,,,assisted purchase,2020,,1899,1994,,1964
Anni Albers,Line Involvements IV,,,assisted purchase,2020,,1899,1994,,1964
Anni Albers,Line Involvements I,,,assisted purchase,2020,,1899,1994,,1964
Anni Albers,Title Page,,,assisted purchase,2020,,1899,1994,,1964
Walter Price,The things that horse ourselves for uncertainty,,painting,assisted purchase,2020,,1989,,,2018
Diane Simpson,Jabot (triplet),,painting,assisted purchase,2020,,1935,,,2018
Iman Issa,Heritage Studies #6,,object,assisted purchase,2020,,1979,,,2015
Julia Phillips,Fixator (#1),,object,assisted purchase,2020,,1985,,,2017
Marcus Fischer,Untitled (Words of Concern),,installation,assisted purchase,2020,,1977,,,2017
Ellie Ga,Gyres 1-3,,video art,assisted purchase,2020,,1976,,,2019
Steffani Jemison,Sensus Plenior,,video art,assisted purchase,2020,,1981,,,2017
John Edmonds,Young man holding up Kuba cloth,,graphics,gift,2020,,1989,1989,,2019
Shawn Walker,"Easter Sunday, Harlem (125th Street)",,graphics,gift,2020,,1940,,,1972
Mavis Pusey,Dissolution of X,,graphics,assisted purchase,2020,,1928,2019,,1970
Herb Robinson,Brother & Sister,,graphics,assisted purchase,2020,,,,,1973
Margaret French,The Moon by Day,,graphics,gift,2020,,1906,1998,,1939
Jasper Johns,Untitled,,graphics,gift,2020,,1930,,,2018
Rashid Johnson,Run,,graphics,assisted purchase,2020,,1977,,,2018
Rashid Johnson,Untitled (Anxious Man),,graphics,assisted purchase,2020,,1977,,,2018
Guerrilla Girls,The Hysterical Herstory of Hysteria and How It Was Cured,,graphics,assisted purchase,2020,,1985,,,2016
Guerrilla Girls,Trump Announces New Commemorative Months,,graphics,assisted purchase,2020,,1985,,,2016
Rashid Johnson,Untitled (Anxious Crowd),,graphics,assisted purchase,2020,,1977,,,2018
Guerrilla Girls,How Many Women Had One-Person Exhibitions at MFC-Michele Didier?,,graphics,assisted purchase,2020,,1985,,,2016
Guerrilla Girls,History of Wealth and Power,,graphics,assisted purchase,2020,,1985,,,2016
Guerrilla Girls,The Guerrilla Girls Asked 383 European Museums About Diversity,,graphics,assisted purchase,2020,,1985,,,2016
Guerrilla Girls,Pop Quiz Update,,graphics,assisted purchase,2020,,1985,,,2016
Guerrilla Girls,Even the U.S. Senate is More Progressive than Hollywood Update,,graphics,assisted purchase,2020,,1985,,,2016
Guerrilla Girls,Advantages of Owning Your Own Art Museum,,graphics,assisted purchase,2020,,1985,,,2016
Guerrilla Girls,Why Has 87% of Icelandic Film Centre Funding Gone to Men?,,graphics,assisted purchase,2020,,1985,,,2015
Guerrilla Girls,These Galleries Show No More Than 10% Women Artists or None At All Recount,,graphics,assisted purchase,2020,,1985,,,2015
Guerrilla Girls,Anatomically Correct Oscar Update,,graphics,assisted purchase,2020,,1985,,,2016
Guerrilla Girls,Dear Art Gallery Billionaire,,graphics,assisted purchase,2020,,1985,,,2015
Guerrilla Girls,Dear Art Collector Billionaire,,graphics,assisted purchase,2020,,1985,,,2015
Guerrilla Girls,How Many Women Had Solo Shows At NYC Museums? Recount,,graphics,assisted purchase,2020,,1985,,,2015
Guerrilla Girls,Dear Art Museum Billionaire,,graphics,assisted purchase,2020,,1985,,,2015
Guerrilla Girls,Bus Companies are More Enlightened than Art Galleries,,graphics,assisted purchase,2020,,1985,,,2014
Dawoud Bey,"Night Coming Tenderly, Black: Untitled #17 (Forest)",,graphics,assisted purchase,2020,,1953,,,2017
Guerrilla Girls,Free the Women Artists of Europe,,graphics,assisted purchase,2020,,1985,,,2013
Dawoud Bey,"Night Coming Tenderly, Black: Untitled #21 (Farmhouse and Picket Fence II)",,graphics,assisted purchase,2020,,1953,,,2017
Guerrilla Girls,Do Women Have to Be Naked to Get Into Music Videos,,graphics,assisted purchase,2020,,1985,,,2014
Tomashi Jackson,Hometown Buffet-Two Blues (Limited Value Exercise),,graphics,assisted purchase,2020,,1980,,,2019
Gala Porras-Kim,La Mojarra Stela negative space,,graphics,assisted purchase,2020,,1984,,,2019
Marlon Mullen,Untitled,,painting,assisted purchase,2020,,1963,,,2018
Sofía Gallisá Muriente,Lluvia con nieve,,graphics,assisted purchase,2020,,1986,,,2014
Mavis Pusey,The City Distracting Images,,graphics,assisted purchase,2020,,1928,2019,,1970
Alexandra Bell,"Sunday, April 23, 1989 - Page 3",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Sunday, April 23, 1989 - Page 2",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Sunday, April 23, 1989 - Page 4",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Sunday, April 23, 1989 - Page 35",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Saturday, April 22, 1989 - Page 3",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Saturday, April 22, 1989 - Front Page",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Sunday, April 23, 1989 - Front Page",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Saturday, April 22, 1989 - Page 11",,graphics,assisted purchase,2020,,1983,1983,,2018
Curran Hatleberg,Untitled (Blue Truck),,graphics,assisted purchase,2020,,1982,1982,,2016
Alexandra Bell,"Friday, April 21, 1989 - Page 3",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Friday, April 21, 1989 - Front Page",,graphics,assisted purchase,2020,,1983,1983,,2018
Curran Hatleberg,Untitled (Girl with Snake),,graphics,assisted purchase,2020,,1982,1982,,2016
Jasper Johns,Moratorium,,,assisted purchase,2020,,1930,,,1969
Patssi Valdez,L.A./T.J.,,graphics,assisted purchase,2020,,1951,,,1987
Patssi Valdez,Scattered,,graphics,assisted purchase,2020,,1951,,,1987
Curran Hatleberg,Untitled (Riverfront),,graphics,assisted purchase,2020,,1982,1982,,2012
Curran Hatleberg,Untitled (Camaro),,graphics,assisted purchase,2020,,1982,1982,,2017
Heji Shin,Baby 7,,graphics,assisted purchase,2020,,1983,,,2016
Heji Shin,Baby 6,,graphics,assisted purchase,2020,,1983,,,2016
Heji Shin,Baby 10,,graphics,assisted purchase,2020,,1983,,,2017
Guerrilla Girls,Dearest Interview Magazine,,graphics,assisted purchase,2020,,1985,,,2012
PaJaMa,"Margaret French and Paul Cadmus, Provincetown",,graphics,gift,2020,,1930,1950,,1947
Guerrilla Girls,Minnesota ID Check,,graphics,assisted purchase,2020,,1985,,,2012
Guerrilla Girls,"¿Por Qué las Guerrilla Girls Echan Pestes Contra el Arte, el Cine, la Política y la Cultura Pop?",,graphics,assisted purchase,2020,,1985,,,2013
Stephanie Dinkins,"Conversations with Bina48: Fragments 7, 6, 5, 2",,video art,assisted purchase,2020,,1964,,,2015
Guerrilla Girls,Do Women Have to Be Naked to Get Into Boston Museums?,,graphics,assisted purchase,2020,,1985,,,2012
"Zach Blas, Jemima Wyman",im here to learn so :)))))),,video art,gift,2020,,1981,,,2017
Frank Romero,The Closing of Whittier Blvd.,,graphics,assisted purchase,2020,,1941,,,1990
PaJaMa,"Glenway Wescott, Fire Island",,graphics,gift,2020,,1930,1950,,1940
PaJaMa,"Margaret French, Paul Cadmus and José Martinez, Fire Island",,graphics,gift,2020,,1930,1950,,1939
Zoe Leonard,I want a president,,graphics,assisted purchase,2020,,1961,,,1992
John Edmonds,The Villain,,graphics,gift,2020,,1989,1989,,2018
John Edmonds,Woman's Head,,graphics,gift,2020,,1989,1989,,2018
Mavis Pusey,Impact on Vibration,,graphics,assisted purchase,2020,,1928,2019,,1970
Alexandra Bell,"Friday, April 21, 1989 - Page 2",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Monday, May 1, 1989",,graphics,assisted purchase,2020,,1983,1983,,2018
John Edmonds,Tête d'Homme,,graphics,gift,2020,,1989,1989,,2018
Alexandra Bell,"Tuesday, April 25, 1989 - Page 29",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Tuesday, April 25, 1989 - Page 28",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Sunday, April 30, 1989 - Page 42",,graphics,assisted purchase,2020,,1983,1983,,2018
Alex Da Corte,Rubber Pencil Devil,,video art,gift,2020,,1980,,,2018
Alexandra Bell,"Friday, April 28, 1989 - Page 7",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Monday, April 24, 1989 - Front Page",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Sunday, April 23, 1989 - Page 5",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Tuesday, April 25, 1989 - Page 5",,graphics,assisted purchase,2020,,1983,1983,,2018
Alexandra Bell,"Monday, April 24, 1989 - Page 3",,graphics,assisted purchase,2020,,1983,1983,,2018
Gala Porras-Kim,La Mojarra Stela and its shapes,,graphics,assisted purchase,2020,,1984,,,2019
Charles B. Hinman,Lift,,painting,gift,1965,,1932,,,1965
Larry Rivers,Portrait of Frank O'Hara,,painting,bequest,1985,,1925,2002,,1952
Beuford Smith,Garment Worker NYC,,graphics,assisted purchase,2020,,1941,,,1967
Anthony Barboza,Kamoinge Members,,graphics,assisted purchase,2020,,,,,1973
Anthony Barboza,"New Bedford, MA",,graphics,assisted purchase,2020,,,,,1970
Milano Chow,Night Exterior III,,graphics,gift,2020,,1987,,,2019
Anthony Barboza,"Pensacola, Fla.",,graphics,assisted purchase,2020,,,,,1966
T. J. Wilcox,Johnny,,video art,assisted purchase,2020,,1965,,,2017
Shawn Walker,James Baldwin’s mother and sister at his funeral,,graphics,assisted purchase,2020,,1940,,,1987
Shawn Walker,"Man with Bubble, Central Park (near Bandshell)",,graphics,assisted purchase,2020,,1940,,,1960
Herb Robinson,Robin (Jamaica),,graphics,assisted purchase,2020,,,,,1973
Madeline Hollander,Arena,,video art,assisted purchase,2020,,1986,,,2017
Madeline Hollander,Flatwing,,video art,assisted purchase,2020,,1986,,,2019
Herbert Randall,"Untitled (Palmers Crossing, Mississippi)",,graphics,assisted purchase,2020,,1936,,,1964
Herbert Randall,"Untitled (Lower East Side, NY)",,graphics,assisted purchase,2020,,1936,,,1960
Matthew Angelo Harrison,Dark Silhouette: Remnant for Disruption,,object,assisted purchase,2020,,1989,,,2019
Rick Lowe,Untitled,,graphics,assisted purchase,2020,,1961,,,2018
Rick Lowe,Untitled,,graphics,assisted purchase,2020,,1961,,,2017
Matthew Angelo Harrison,Worker Fragment: Gleam,,object,assisted purchase,2020,,1989,,,2019
Matthew Angelo Harrison,Dark Silhouette: Traversed Vision,,sculpture,assisted purchase,2020,,1989,,,2019
PaJaMa,"Jared French and Margaret French, Nantucket",,graphics,gift,2020,,1930,1950,,1946
Frank Stella,Die Fahne hoch!,,painting,gift,1975,,1936,2024,,1959
Marisol,Women and Dog,,sculpture,gift,1964,,1930,2016,,1963
Hazel Larsen Archer,Merce Cunningham,,graphics,assisted purchase,2020,,1921,2001,,1948
Maia Ruth Lee,The Stranger,,video art,assisted purchase,2020,,1983,,,2018
Hazel Larsen Archer,Ray Johnson in Studies Building,,graphics,assisted purchase,2020,,1921,2001,,1948
Hazel Larsen Archer,Untitled,,graphics,assisted purchase,2020,,1921,2001,,1945
David Hammons,Delta Spirit,,graphics,assisted purchase,2020,,1943,,,1985
Hazel Larsen Archer,Untitled,,graphics,assisted purchase,2020,,1921,2001,,1948
Kahlil Robert Irving,<strong>Black Space</strong> ≈ Street Freedom (⊕<strong>Real Road</strong> ⊥ <s>imbedded flags</s>⊗) “No I don’t smoke”,,object,assisted purchase,2020,,1992,,,2019
Mavis Pusey,Paris: Mai-June,,graphics,assisted purchase,2020,,1928,2019,,1968
Hazel Larsen Archer,Ruth Asawa,,graphics,assisted purchase,2020,,1921,2001,,1946
Hazel Larsen Archer,Merce Cunningham,,graphics,assisted purchase,2020,,1921,2001,,1948
Salman Toor,Bar Boy,,painting,assisted purchase,2020,,1983,,,2019
Hazel Larsen Archer,Ray Johnson,,graphics,assisted purchase,2020,,1921,2001,,1948
Hazel Larsen Archer,Robert Rauschenberg and Betty Jennerjahn,,graphics,assisted purchase,2020,,1921,2001,,1948
Hazel Larsen Archer,John Cage,,graphics,assisted purchase,2020,,1921,2001,,1948
Salman Toor,The Star,,painting,assisted purchase,2020,,1983,,,2019
Hazel Larsen Archer,Robert Rauschenberg and Betty Jennerjahn,,graphics,assisted purchase,2020,,1921,2001,,1948
Hazel Larsen Archer,Untitled,,graphics,assisted purchase,2020,,1921,2001,,1948
Harold Mendez,A new place to drown,,graphics,gift,2020,,1977,,,2019
Salman Toor,Man with Face Creams and Phone Plug,,painting,assisted purchase,2020,,1983,,,2019
Eric N. Mack,Proposition: for wet Gee’s Bend Quilts to replace the American flag – Permanently,,graphics,assisted purchase,2019,,1987,,,2019
Mike Kelley,"Level 2, Sublevel",,graphics,gift,2019,,1954,2012,,1998
"Mary Reid Kelley, Patrick Kelley",The Syphilis of Sisyphus,,video art,gift,2019,,1979,,,2011
Mike Kelley,"Level 1, Sublevel",,graphics,gift,2019,,1954,2012,,1998
Masami Teraoka,Los Angeles Sushi Ghost Tales/Fish Woman and the Artist I,,graphics,gift,1979,,1936,,,1979
Paul Sietsema,Untitled,,graphics,gift,2019,,1968,,,2000
Rachel Harrison,Apple Multiple,,,gift,2019,,1966,,,2008
Beverly Buchanan,Tom’s House,,object,gift,2019,,1940,2015,,1995
Gedi Sibony,Untitled,,graphics,gift,2019,,1973,,,2010
Chloe Piene,Erased Head 01,,graphics,gift,2019,,1972,,,2006
Ron Nagle,Oogakadoozie,,object,gift,2019,,1939,,,1999
"New Humans, Mika Tajima",Us in the background,,graphics,gift,2019,,2003,,,2007
Lena Henke,She Said Something Like: Don’t Let Me Walk The Stars Again I Said: I Live There,,graphics,gift,2019,,1982,,,2012
Joel Otterson,Aggressive Representation,,sculpture,gift,2019,,1959,,,1985
Arakawa,The Sharing of Nameless (State 2),,graphics,gift,2019,,1936,2010,,1984
Robert Longo,Icarus Rising,,video art,gift,2019,,1953,,,2019
Nicolás Guagnini,Hillary,,object,gift,2019,,1966,,,2014
Paul Sietsema,Untitled,,graphics,gift,2019,,1968,,,2000
Mika Rottenberg,J26,,graphics,gift,2019,,1976,,,2014
Elle Pérez,Dahlia and David (fag with a scar that says dyke),,graphics,gift,2019,,1989,1989,,2019
Roni Horn,The Hamilton Group,,graphics,gift,2019,,1955,,,1983
N. Dash,Untitled,,graphics,gift,2019,,1980,,,2018
Lisa Kereszi,"Chalkboard in Mrs. La Luz classroom, PS 26, Governors Island, NY, 2003",,graphics,gift,2019,,1973,,,2004
Carissa Rodriguez,Not Yet Titled (Red Curve),,object,gift,2019,,1970,,,2015
Wyatt Kahn,Untitled,,object,gift,2019,,1983,,,2019
Roni Horn,Doubt by Water,,graphics,gift,2019,,1955,,,2003
Louis Stettner,Woman Elbowing an Out of Town Newsstand,,graphics,gift,2019,,1922,2016,,1952
Ken Feingold,If/Then,,graphics,gift,2019,,1952,,,2001
Tamiko Thiel,Unexpected Growth,,,gift,2019,,1957,,,2018
Ray K. Metzker,58 DF-12,,graphics,gift,2020,,1931,2014,,1958
Gregory Crewdson,Redemption Center,,graphics,assisted purchase,2020,,1962,,,2018
Kenny Rivero,Cómo,,graphics,assisted purchase,2020,,1981,,,2019
Todd Webb,"Grand St. El Station, New York",,graphics,gift,2020,,1905,2000,,1946
D'Angelo Lovell Williams,Nah,,graphics,assisted purchase,2020,,1992,,,2018
Kenny Rivero,White Fitted,,graphics,assisted purchase,2020,,1981,,,2019
Lyle Ashton Harris,"Malcolm X T-shirt, Rome, 1992",,graphics,gift,2020,,1965,,,2015
Jana Vander Lee,South by Southwest,,object,gift,2020,,1945,,,1988
Aaron Siskind,"Facade, Unoccupied Building, Harlem",,graphics,gift,2020,,1903,1991,,1937
Ray K. Metzker,58 FG-17,,graphics,gift,2020,,1931,2014,,1958
D'Angelo Lovell Williams,Elysian,,graphics,assisted purchase,2020,,1992,,,2018
Kenny Rivero,Peligro,,graphics,assisted purchase,2020,,1981,,,2019
Valerie Jaudon,Okalona II,,graphics,gift,2020,,1945,,,1973
Sondra Perry,Graft and Ash for a Three Monitor Workstation,,video art,gift,2020,,1986,,,2016
Lyle Ashton Harris,"To Do List, Seattle, 1992",,graphics,gift,2020,,1965,,,2015
Artie Vierkant,Exposure Adjustment on a Sunset,,video art,assisted purchase,2020,,1986,,,2009
Ray K. Metzker,58 EM-26,,graphics,gift,2020,,1931,2014,,1958
Aaron Siskind,"Boys in Empty Tenement, Harlem",,graphics,gift,2020,,1903,1991,,1937
Arlene Shechet,A Night Out,,painting,gift,2020,,1951,,,2011
Kenny Rivero,"Dream Team Octet, No. 1",,graphics,assisted purchase,2020,,1981,,,2019
Katherine Hubbard,Bend the rays more sharply (Photographic print made from a negative embedded in ice at increments of ten degrees between zero and ninety.) No. 8 of 10,,graphics,assisted purchase,2020,,1981,,,2016
Lyle Ashton Harris,"Gay’s Head, Martha’s Vineyard, Circa Late 1980s",,graphics,gift,2020,,1965,,,2015
Richard Artschwager,"t,w,m,d,r,b",,graphics,gift,2020,,1923,2013,,2003
Louis Faurer,"Untitled, New York City (woman on subway)",,graphics,gift,2020,,1916,2001,,1973
Aaron Siskind,"Lafayette Theater 2, Harlem",,graphics,gift,2020,,1903,1991,,1938
Mary Ellen Mark,"Portrait 2 Girls By Clam Bar, Coney Island",,graphics,gift,2020,,1940,2015,,1988
Madeline Hollander,Ouroboros Gs,,graphics,assisted purchase,2020,,1986,,,2019
Katherine Hubbard,Bend the rays more sharply (Photographic print made from a negative embedded in ice at increments of ten degrees between zero and ninety.) No. 7 of 10,,graphics,assisted purchase,2020,,1981,,,2016
Lyle Ashton Harris,"Nan, Berlin, 1992",,graphics,gift,2020,,1965,,,2015
Lyle Ashton Harris,"Red Pegasus, New York, Circa Late 1980s",,graphics,gift,2020,,1965,,,2015
Adele Watson,Untitled (Mountain Island Monk),,painting,gift,2020,,1873,1947,,1935
Louis Faurer,Social Patron,,graphics,gift,2020,,1916,2001,,1948
Mary Ellen Mark,"Nancy Spungen Portrait, Bars",,graphics,gift,2020,,1940,2015,,1977
Aaron Siskind,"Girl with Clothes Form, Harlem",,graphics,gift,2020,,1903,1991,,1937
Yvonne Jacquette,"Yasukuni Dori, Tokyo II",,painting,gift,2020,,1934,2023,,1986
Lyle Ashton Harris,"Self Portrait, Los Angeles, Circa Early 1990’s",,graphics,gift,2020,,1965,,,2016
Lyle Ashton Harris,"Whitney Independent Study Program, New York, 1992",,graphics,gift,2020,,1965,,,2015
